ticket_id,created_at,customer_id,department,city_x,state_x,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images_x,latitude,longitude,num_events,num_abertura,num_updates,num_encerramento,target_category
1698,2025-01-21T01:06:00,3785,Financeiro,Belo Horizonte,PR,Desktop,Android,Safari,5G,13,24,27,O Sistema de RH apresenta ruído e não executar consulta.,O Sistema de RH apresenta ruído e não executar consulta.,images/finance_report.png,738,414,Baixa,Aberto,N2,0,0.704,6,2,-29.576851,-52.079035,0,0,0,0,Software
2996,2025-02-05T08:52:00,7537,Financeiro,São Paulo,RJ,Notebook,Android,Edge,5G,12,24,5,"Rede instável, emite beep ao acessar intranet.","Rede instável, emite beep ao acessar intranet.",images/network.png,500,342,Baixa,Fechado,N1,1,-0.761,5,1,-31.232175,-48.64647,0,0,0,0,Rede
1832,2025-01-22T15:04:00,6274,Operações,Campinas,MG,Mobile,Windows,Chrome,WiFi,35,8,30,O Sistema ERP apresenta perda de dados e não gerar relatório...,O Sistema ERP apresenta perda de dados e não gerar relatório.,images/sap_erp.png,612,344,Alta,Aberto,Infra,1,-0.038,6,1,-23.319337,-47.997092,0,0,0,0,Software
4573,2025-02-23T23:41:00,7136,RH,Campinas,RS,Desktop,Linux,Safari,Cabo,9,24,55,O acesso à banco de dados falha com superaquece.,O acesso à banco de dados falha com superaquece.,images/server.png,500,333,Alta,Em andamento,N1,1,0.877,6,0,-23.895225,-44.362663,0,0,0,0,Rede
3849,2025-02-15T10:33:00,9372,RH,Belo Horizonte,SP,Mobile,Linux,Firefox,WiFi,17,24,44,Problema de hardware: o mouse desliga inesperadamente.,Problema de hardware: o mouse desliga inesperadamente.,images/mouse.png,500,335,Média,Aberto,Infra,0,0.433,3,3,-31.672127,-44.798138,0,0,0,0,Hardware
1486,2025-01-18T13:02:00,9426,RH,Campinas,MG,Mobile,Linux,Safari,5G,39,4,3,O Sistema de Notas Fiscais apresenta cheiro de queimado e nã...,O Sistema de Notas Fiscais apresenta cheiro de queimado e não exportar dados.,images/default_software.png,612,344,Média,Fechado,Infra,1,0.785,6,2,-27.833131,-50.025658,0,0,0,0,Software
1349,2025-01-16T22:13:00,4394,Operações,Santos,MG,Mobile,Windows,Safari,5G,38,24,21,O computador apresenta congela e tela piscando.,O computador apresenta congela e tela piscando.,images/default_hardware.png,612,407,Baixa,Aberto,N1,0,0.372,6,1,-27.388988,-46.811588,0,0,0,0,Hardware
2106,2025-01-25T20:42:00,9447,Operações,Campinas,MG,Notebook,Windows,Firefox,Cabo,38,12,45,O acesso à servidor de arquivos falha com falha.,O acesso à servidor de arquivos falha com falha.,images/server.png,500,333,Baixa,Fechado,N2,0,0.557,6,0,-30.482918,-48.234613,0,0,0,0,Rede
1065,2025-01-13T13:45:00,5180,Operações,Curitiba,PR,Notebook,Windows,Firefox,Cabo,34,24,37,Erro no sistema de RH: fica lento ao importar dados.,Erro no sistema de RH: fica lento ao importar dados.,images/default_hr.png,612,408,Baixa,Aberto,N2,1,0.923,5,2,-23.235236,-45.683897,0,0,0,0,RH
1002,2025-01-12T19:54:00,5811,Operações,Curitiba,MG,Desktop,Android,Chrome,4G,22,8,55,O HD não responde e exibe tela preta.,O HD não responde e exibe tela preta.,images/hard_drive.png,500,334,Média,Fechado,Aplicações,1,0.558,4,2,-26.391601,-43.488117,0,0,0,0,Hardware
1151,2025-01-14T14:07:00,5998,RH,Belo Horizonte,MG,Notebook,iOS,Edge,WiFi,24,48,64,Falha no sistema de folha ao tentar imprimir.,Falha no sistema de folha ao tentar imprimir.,images/payroll.png,612,408,Alta,Fechado,Infra,1,0.879,6,1,-31.027193,-45.926919,0,0,0,0,RH
933,2025-01-12T00:21:00,4098,Financeiro,São Paulo,SP,Notebook,Linux,Edge,Cabo,17,24,53,O sistema FTP exibe falha ao salvar arquivo.,O sistema FTP exibe falha ao salvar arquivo.,images/browser.png,500,333,Baixa,Em andamento,Aplicações,1,-0.433,5,2,-24.390791,-48.82377,0,0,0,0,Software
897,2025-01-11T14:09:00,4880,Operações,Curitiba,PR,Desktop,iOS,Edge,Cabo,39,12,72,O sistema de RH não está não liga para gerar relatório.,O sistema de RH não está não liga para gerar relatório.,images/finance_report.png,738,414,Crítica,Fechado,Infra,0,-0.638,6,2,-31.943608,-44.767188,0,0,0,0,RH
160,2025-01-02T21:20:00,8821,RH,São Paulo,SP,Mobile,Linux,Edge,WiFi,20,48,25,O usuário relata sem resposta ao tentar acessar sistema de R...,O usuário relata sem resposta ao tentar acessar sistema de RH.,images/default_access.png,191,165,Crítica,Fechado,N2,0,0.387,5,2,-30.398194,-52.083189,0,0,0,0,Acesso
4853,2025-02-27T07:01:00,3400,Financeiro,São Paulo,PR,Desktop,iOS,Safari,5G,29,12,48,Problema de hardware: o mouse superaquece inesperadamente.,Problema de hardware: o mouse superaquece inesperadamente.,images/mouse.png,500,335,Média,Aberto,Infra,0,0.816,4,0,-29.837828,-48.89677,0,0,0,0,Hardware
2375,2025-01-29T00:55:00,3313,TI,Campinas,RS,Mobile,Windows,Chrome,Cabo,0,4,67,Falha no sistema financeiro: não liga ao importar dados.,Falha no sistema financeiro: não liga ao importar dados.,images/finance_report.png,738,414,Crítica,Fechado,N2,0,0.999,6,0,-27.486693,-47.657852,0,0,0,0,Financeiro
3703,2025-02-13T17:11:00,3033,TI,Campinas,MG,Mobile,Windows,Safari,WiFi,16,8,52,Falha no portal do funcionário ao tentar gerar relatório.,Falha no portal do funcionário ao tentar gerar relatório.,images/hr_portal.png,323,619,Média,Em andamento,N1,1,-0.767,5,2,-31.323693,-48.904464,0,0,0,0,RH
1276,2025-01-16T01:32:00,2807,Financeiro,Curitiba,BA,Notebook,Linux,Chrome,Cabo,39,48,7,A conexão de rede está reinicia sozinho e sem resposta.,A conexão de rede está reinicia sozinho e sem resposta.,images/network.png,500,342,Crítica,Fechado,N1,1,-0.749,5,3,-27.465112,-48.954259,0,0,0,0,Rede
4559,2025-02-23T19:43:00,1481,Operações,Campinas,RJ,Notebook,Android,Safari,4G,5,48,16,O aplicativo CRM fecha inesperadamente quando executar consu...,O aplicativo CRM fecha inesperadamente quando executar consulta.,images/browser.png,500,333,Alta,Aberto,N1,0,-0.096,6,3,-28.229786,-46.808947,0,0,0,0,Software
597,2025-01-08T01:09:00,5664,Financeiro,São Paulo,SP,Notebook,Linux,Chrome,5G,12,8,67,O acesso à intranet falha com emite beep.,O acesso à intranet falha com emite beep.,images/default_network.png,500,333,Alta,Em andamento,N1,0,-0.543,5,3,-31.789186,-45.55084,0,0,0,0,Rede
3088,2025-02-06T10:56:00,2654,Operações,Santos,BA,Notebook,Windows,Firefox,Cabo,12,4,54,Falha no sistema de recrutamento ao tentar executar consulta...,Falha no sistema de recrutamento ao tentar executar consulta.,images/recruitment.png,500,333,Crítica,Aberto,N2,1,-0.195,5,0,-23.06323,-50.21012,0,0,0,0,RH
1361,2025-01-17T01:37:00,4764,RH,Curitiba,PR,Mobile,iOS,Safari,WiFi,24,4,68,Erro de memória no SAP durante a enviar email.,Erro de memória no SAP durante a enviar email.,images/sap_erp.png,612,344,Crítica,Em andamento,N1,1,-0.398,3,0,-25.08067,-47.942447,0,0,0,0,Software
1284,2025-01-16T03:48:00,4768,RH,Santos,SP,Desktop,Linux,Edge,5G,16,4,69,Falha crítica no monitor: fica lento com tela azul.,Falha crítica no monitor: fica lento com tela azul.,images/monitor.png,500,394,Média,Fechado,Aplicações,0,-0.89,3,1,-30.019436,-49.890453,0,0,0,0,Hardware
3463,2025-02-10T21:11:00,5324,Operações,Curitiba,MG,Desktop,Windows,Safari,4G,11,24,16,O usuário relata cheiro de queimado ao tentar acessar sistem...,O usuário relata cheiro de queimado ao tentar acessar sistema de RH.,images/default_access.png,191,165,Média,Aberto,Aplicações,1,0.761,5,3,-24.954568,-47.584424,0,0,0,0,Acesso
810,2025-01-10T13:30:00,9432,Operações,Curitiba,RJ,Notebook,Windows,Firefox,WiFi,2,12,43,O usuário não consegue exportar dados devido a não liga.,O usuário não consegue exportar dados devido a não liga.,images/default_access.png,191,165,Baixa,Em andamento,Aplicações,0,0.369,6,0,-28.695834,-50.161978,0,0,0,0,Acesso
3013,2025-02-05T13:41:00,8597,Financeiro,São Paulo,PR,Notebook,Linux,Chrome,WiFi,27,24,45,O Sistema de tesouraria exibe mensagem de erro ao gerar rela...,O Sistema de tesouraria exibe mensagem de erro ao gerar relatório.,images/finance_report.png,738,414,Baixa,Em andamento,Infra,1,-0.533,6,0,-33.253079,-51.614438,0,0,0,0,Financeiro
1984,2025-01-24T10:08:00,8160,TI,Belo Horizonte,BA,Notebook,Android,Edge,WiFi,0,48,53,O sistema de ponto não está apresenta erro para salvar arqui...,O sistema de ponto não está apresenta erro para salvar arquivo.,images/payroll.png,612,408,Média,Aberto,Aplicações,0,0.249,6,1,-26.405253,-50.774381,0,0,0,0,RH
3296,2025-02-08T21:52:00,4027,RH,São Paulo,SP,Notebook,Linux,Edge,WiFi,13,24,24,O aplicativo Email fecha inesperadamente quando salvar arqui...,O aplicativo Email fecha inesperadamente quando salvar arquivo.,images/email.png,500,333,Alta,Em andamento,Aplicações,0,0.013,6,0,-33.089725,-50.55562,0,0,0,0,Software
1285,2025-01-16T04:05:00,3056,Operações,Campinas,MG,Desktop,Windows,Safari,WiFi,23,12,42,Falha de autenticação ao tentar abrir documento.,Falha de autenticação ao tentar abrir documento.,images/login.png,500,333,Baixa,Fechado,Infra,0,-0.453,6,1,-24.040565,-45.003585,0,0,0,0,Acesso
1428,2025-01-17T20:36:00,5022,Financeiro,Santos,SP,Mobile,iOS,Edge,Cabo,32,4,51,Problema de login: superaquece ao imprimir.,Problema de login: superaquece ao imprimir.,images/login.png,500,333,Alta,Aberto,N2,0,-0.91,3,3,-30.743435,-45.158071,0,0,0,0,Acesso
1422,2025-01-17T18:54:00,7244,Operações,Campinas,SP,Notebook,Android,Safari,Cabo,28,12,27,O FTP apresenta perda de dados e não importar dados.,O FTP apresenta perda de dados e não importar dados.,images/browser.png,500,333,Crítica,Fechado,Infra,1,0.834,5,2,-33.721273,-47.592319,0,0,0,0,Software
3008,2025-02-05T12:16:00,6679,Financeiro,São Paulo,RS,Desktop,iOS,Firefox,5G,40,8,12,O módulo financeiro desliga ao salvar arquivo.,O módulo financeiro desliga ao salvar arquivo.,images/finance_report.png,738,414,Baixa,Fechado,Infra,1,-0.945,6,0,-25.956317,-51.514956,0,0,0,0,Financeiro
2458,2025-01-30T00:26:00,5078,Operações,Santos,RJ,Desktop,Android,Firefox,4G,27,8,70,Erro no SAP durante gerar relatório.,Erro no SAP durante gerar relatório.,images/sap_erp.png,612,344,Baixa,Fechado,Infra,1,0.396,6,0,-25.391491,-45.984434,0,0,0,0,Financeiro
2840,2025-02-03T12:40:00,1292,Operações,Belo Horizonte,RS,Notebook,Windows,Chrome,4G,15,8,41,Problema de hardware: o monitor reinicia sozinho inesperadam...,Problema de hardware: o monitor reinicia sozinho inesperadamente.,images/monitor.png,500,394,Média,Fechado,N2,1,0.011,5,0,-29.850474,-47.72677,0,0,0,0,Hardware
1400,2025-01-17T12:40:00,1145,Operações,São Paulo,SP,Desktop,iOS,Firefox,Cabo,31,8,29,O usuário não consegue abrir documento devido a fica lento.,O usuário não consegue abrir documento devido a fica lento.,images/default_access.png,191,165,Baixa,Em andamento,N2,0,0.303,5,3,-25.693184,-45.151077,0,0,0,0,Acesso
3805,2025-02-14T22:05:00,7412,Financeiro,Curitiba,MG,Notebook,Linux,Firefox,Cabo,31,24,64,Problema de login: superaquece ao gerar relatório.,Problema de login: superaquece ao gerar relatório.,images/login.png,500,333,Média,Fechado,N1,0,0.921,6,1,-24.874587,-47.643839,0,0,0,0,Acesso
2626,2025-02-01T00:02:00,1090,RH,Curitiba,SP,Mobile,iOS,Chrome,WiFi,1,48,29,Falha de rede: perda de dados ao tentar imprimir.,Falha de rede: perda de dados ao tentar imprimir.,images/network.png,500,342,Baixa,Aberto,Infra,1,-0.594,3,0,-29.787913,-50.90663,0,0,0,0,Rede
4566,2025-02-23T21:42:00,1179,Operações,Santos,RJ,Desktop,Android,Edge,WiFi,22,48,16,O sistema Email exibe congela ao gerar relatório.,O sistema Email exibe congela ao gerar relatório.,images/email.png,500,333,Crítica,Aberto,N2,1,0.86,6,0,-29.682594,-45.480495,0,0,0,0,Software
1402,2025-01-17T13:14:00,9645,Financeiro,Belo Horizonte,MG,Desktop,iOS,Safari,WiFi,0,24,23,O aplicativo SAP fecha inesperadamente quando imprimir.,O aplicativo SAP fecha inesperadamente quando imprimir.,images/sap_erp.png,612,344,Alta,Fechado,Infra,0,-0.39,7,1,-27.326296,-49.581545,0,0,0,0,Software
4303,2025-02-20T19:11:00,8623,RH,Santos,RJ,Mobile,iOS,Firefox,Cabo,18,24,21,O placa-mãe não responde e exibe ruído.,O placa-mãe não responde e exibe ruído.,images/motherboard.png,612,408,Alta,Fechado,Aplicações,1,-0.458,3,3,-25.422284,-51.474424,0,0,0,0,Hardware
1576,2025-01-19T14:32:00,2235,Financeiro,Belo Horizonte,RS,Mobile,iOS,Edge,WiFi,29,12,58,O aplicativo Navegador fecha inesperadamente quando fazer lo...,O aplicativo Navegador fecha inesperadamente quando fazer login.,images/browser.png,500,333,Média,Aberto,N2,0,0.638,6,0,-25.141414,-44.549131,0,0,0,0,Software
501,2025-01-06T21:57:00,5029,Operações,Belo Horizonte,PR,Desktop,Linux,Edge,5G,9,24,24,Erro no sistema de RH: superaquece ao salvar arquivo.,Erro no sistema de RH: superaquece ao salvar arquivo.,images/default_hr.png,612,408,Baixa,Aberto,N2,0,0.902,7,1,-33.765145,-52.434113,0,0,0,0,RH
6,2025-01-01T01:42:00,1188,TI,Belo Horizonte,MG,Mobile,Android,Chrome,4G,27,8,59,Erro no Módulo de notas fiscais durante abrir documento.,Erro no Módulo de notas fiscais durante abrir documento.,images/default_finance.png,500,750,Alta,Fechado,N2,0,0.741,4,2,-24.625804,-48.074137,0,0,0,0,Financeiro
4212,2025-02-19T17:24:00,5547,TI,Belo Horizonte,MG,Notebook,Windows,Edge,5G,14,48,61,Erro no Módulo de notas fiscais durante fazer login.,Erro no Módulo de notas fiscais durante fazer login.,images/login.png,500,333,Média,Aberto,Infra,1,0.599,4,1,-26.975968,-48.611071,0,0,0,0,Financeiro
2724,2025-02-02T03:48:00,3321,RH,São Paulo,BA,Notebook,iOS,Edge,5G,18,12,47,O placa de vídeo não responde e exibe tela piscando.,O placa de vídeo não responde e exibe tela piscando.,images/motherboard.png,612,408,Alta,Fechado,Infra,0,0.747,4,2,-28.492326,-43.838423,0,0,0,0,Hardware
281,2025-01-04T07:37:00,9845,Operações,Belo Horizonte,MG,Desktop,Windows,Safari,5G,9,24,41,A conexão de rede está congela e tela piscando.,A conexão de rede está congela e tela piscando.,images/network.png,500,342,Crítica,Fechado,Infra,1,-0.052,6,2,-23.231299,-45.6338,0,0,0,0,Rede
291,2025-01-04T10:27:00,8685,TI,Santos,SP,Desktop,Android,Chrome,WiFi,7,48,27,O HD não responde e exibe tela piscando.,O HD não responde e exibe tela piscando.,images/hard_drive.png,500,334,Baixa,Fechado,Infra,0,-0.818,6,2,-23.458172,-49.656418,0,0,0,0,Hardware
1182,2025-01-14T22:54:00,3509,RH,Santos,BA,Desktop,Linux,Firefox,4G,21,4,57,Erro no sistema de RH: desliga ao abrir documento.,Erro no sistema de RH: desliga ao abrir documento.,images/default_hr.png,612,408,Baixa,Fechado,N2,1,0.115,3,0,-26.940082,-44.753877,0,0,0,0,RH
3186,2025-02-07T14:42:00,3270,RH,Santos,RS,Desktop,Android,Chrome,5G,20,4,43,O Navegador apresenta ruído e não gerar relatório.,O Navegador apresenta ruído e não gerar relatório.,images/browser.png,500,333,Alta,Aberto,N1,1,0.77,4,3,-33.282697,-47.052087,0,0,0,0,Software
4783,2025-02-26T11:11:00,6093,Financeiro,Belo Horizonte,SP,Desktop,Windows,Firefox,WiFi,0,48,16,Erro de permissão no SAP durante a fazer login.,Erro de permissão no SAP durante a fazer login.,images/sap_erp.png,612,344,Crítica,Em andamento,Aplicações,1,0.252,4,3,-30.923747,-45.988961,0,0,0,0,Software
3878,2025-02-15T18:46:00,7868,TI,São Paulo,SP,Mobile,Android,Edge,Cabo,30,4,54,O módulo financeiro congela ao imprimir.,O módulo financeiro congela ao imprimir.,images/finance_report.png,738,414,Crítica,Fechado,N1,0,-0.821,5,3,-32.09912,-43.514717,0,0,0,0,Financeiro
2446,2025-01-29T21:02:00,4571,TI,Belo Horizonte,RS,Mobile,Linux,Safari,WiFi,28,48,9,O usuário relata cheiro de queimado ao tentar acessar sistem...,O usuário relata cheiro de queimado ao tentar acessar sistema de recrutamento.,images/recruitment.png,500,333,Crítica,Aberto,N2,0,-0.308,6,2,-31.349156,-50.065035,0,0,0,0,Acesso
2533,2025-01-30T21:41:00,1511,Financeiro,Curitiba,PR,Mobile,iOS,Firefox,WiFi,14,48,9,Falha de autenticação ao tentar abrir documento.,Falha de autenticação ao tentar abrir documento.,images/login.png,500,333,Média,Fechado,Infra,1,-0.041,7,3,-26.725543,-46.184668,0,0,0,0,Acesso
1712,2025-01-21T05:04:00,4538,Operações,Santos,SP,Notebook,Windows,Firefox,5G,38,12,62,Falha crítica no mouse: desliga com cheiro de queimado.,Falha crítica no mouse: desliga com cheiro de queimado.,images/mouse.png,500,335,Alta,Aberto,Aplicações,1,0.121,5,0,-31.43439,-45.768404,0,0,0,0,Hardware
2585,2025-01-31T12:25:00,3123,TI,Belo Horizonte,SP,Notebook,iOS,Safari,Cabo,21,8,58,O usuário não consegue gerar relatório devido a apresenta er...,O usuário não consegue gerar relatório devido a apresenta erro.,images/finance_report.png,738,414,Baixa,Em andamento,Infra,1,0.778,4,0,-26.037432,-47.27138,0,0,0,0,Acesso
1871,2025-01-23T02:07:00,2716,TI,Santos,MG,Desktop,iOS,Chrome,4G,2,4,64,O usuário não consegue salvar arquivo devido a fica lento.,O usuário não consegue salvar arquivo devido a fica lento.,images/default_access.png,191,165,Crítica,Aberto,Aplicações,1,0.516,4,0,-26.057089,-47.784844,0,0,0,0,Acesso
1424,2025-01-17T19:28:00,7161,Operações,Campinas,MG,Mobile,iOS,Safari,Cabo,11,8,27,O Sistema de Notas Fiscais apresenta mensagem de erro e não ...,O Sistema de Notas Fiscais apresenta mensagem de erro e não fazer login.,images/login.png,500,333,Crítica,Em andamento,N2,0,-0.148,4,3,-33.744536,-52.149222,0,0,0,0,Software
3682,2025-02-13T11:14:00,9132,RH,Campinas,RJ,Mobile,Android,Firefox,WiFi,32,8,51,O usuário relatou que o memória superaquece durante o impres...,O usuário relatou que o memória superaquece durante o impressão.,images/default_hardware.png,612,407,Crítica,Fechado,N1,0,-0.851,6,0,-24.015425,-50.869007,0,0,0,0,Hardware
2707,2025-02-01T22:59:00,9365,TI,Curitiba,BA,Notebook,Linux,Chrome,Cabo,0,12,17,Problema de conectividade: não funciona durante gerar relató...,Problema de conectividade: não funciona durante gerar relatório.,images/finance_report.png,738,414,Alta,Fechado,Infra,0,0.544,7,1,-28.588394,-52.000542,0,0,0,0,Rede
1797,2025-01-22T05:09:00,4059,TI,Campinas,SP,Notebook,Windows,Firefox,WiFi,30,24,2,O usuário não consegue imprimir devido a falha.,O usuário não consegue imprimir devido a falha.,images/default_hr.png,612,408,Média,Em andamento,N1,0,0.109,4,1,-31.735414,-52.09209,0,0,0,0,RH
4863,2025-02-27T09:51:00,3452,TI,Campinas,BA,Mobile,Android,Chrome,WiFi,5,8,62,O Sistema ERP apresenta cheiro de queimado e não exportar da...,O Sistema ERP apresenta cheiro de queimado e não exportar dados.,images/sap_erp.png,612,344,Crítica,Aberto,Aplicações,0,0.748,5,2,-32.613327,-49.818936,0,0,0,0,Software
4675,2025-02-25T04:35:00,5461,TI,Santos,SP,Desktop,iOS,Safari,WiFi,16,12,40,O portal do funcionário apresenta tela piscando durante salv...,O portal do funcionário apresenta tela piscando durante salvar arquivo.,images/hr_portal.png,323,619,Média,Aberto,Aplicações,0,0.057,7,0,-29.387101,-43.290861,0,0,0,0,RH
2272,2025-01-27T19:44:00,5564,Operações,Santos,PR,Desktop,iOS,Firefox,5G,17,8,26,Problema de hardware: o placa de vídeo não liga inesperadame...,Problema de hardware: o placa de vídeo não liga inesperadamente.,images/motherboard.png,612,408,Alta,Aberto,N2,0,0.288,6,1,-23.626635,-48.935081,0,0,0,0,Hardware
1733,2025-01-21T11:01:00,6494,Operações,Campinas,RJ,Desktop,Android,Safari,WiFi,32,4,1,Falha no Word: superaquece ao tentar enviar email.,Falha no Word: superaquece ao tentar enviar email.,images/office.png,500,333,Crítica,Fechado,N1,0,0.166,6,3,-33.011911,-47.572137,0,0,0,0,Software
4125,2025-02-18T16:45:00,5791,TI,Belo Horizonte,SP,Desktop,Windows,Safari,WiFi,11,48,15,O sistema de RH apresenta ruído durante executar consulta.,O sistema de RH apresenta ruído durante executar consulta.,images/finance_report.png,738,414,Baixa,Fechado,Infra,1,-0.659,6,0,-30.830857,-50.676286,0,0,0,0,RH
692,2025-01-09T04:04:00,5515,RH,Curitiba,MG,Desktop,iOS,Firefox,5G,8,4,31,O usuário não consegue salvar arquivo devido a não liga.,O usuário não consegue salvar arquivo devido a não liga.,images/default_access.png,191,165,Média,Aberto,N2,0,-0.465,3,2,-28.109892,-46.269912,0,0,0,0,Acesso
3854,2025-02-15T11:58:00,7614,RH,Curitiba,SP,Desktop,Android,Safari,4G,3,12,69,O sistema FTP exibe desliga ao salvar arquivo.,O sistema FTP exibe desliga ao salvar arquivo.,images/browser.png,500,333,Alta,Em andamento,N2,0,0.388,7,2,-23.605926,-43.271023,0,0,0,0,Software
4195,2025-02-19T12:35:00,2796,TI,Belo Horizonte,RS,Mobile,iOS,Safari,4G,28,48,2,Falha no sistema de RH ao tentar imprimir.,Falha no sistema de RH ao tentar imprimir.,images/default_hr.png,612,408,Baixa,Em andamento,N1,1,0.5,5,2,-24.781595,-50.394748,0,0,0,0,RH
4516,2025-02-23T07:32:00,2985,RH,Belo Horizonte,MG,Desktop,Linux,Edge,Cabo,36,8,22,O sistema de ponto não está reinicia sozinho para abrir docu...,O sistema de ponto não está reinicia sozinho para abrir documento.,images/payroll.png,612,408,Baixa,Aberto,N2,1,-0.876,3,0,-28.871463,-46.317689,0,0,0,0,RH
2584,2025-01-31T12:08:00,5842,Financeiro,Campinas,RS,Notebook,Windows,Safari,Cabo,1,24,69,O FTP apresenta mensagem de erro e não abrir documento.,O FTP apresenta mensagem de erro e não abrir documento.,images/browser.png,500,333,Baixa,Fechado,Infra,1,0.071,6,0,-31.873021,-51.500004,0,0,0,0,Software
3953,2025-02-16T16:01:00,8653,Financeiro,São Paulo,MG,Desktop,Linux,Chrome,4G,36,48,71,Erro no Módulo de notas fiscais durante salvar arquivo.,Erro no Módulo de notas fiscais durante salvar arquivo.,images/default_finance.png,500,750,Baixa,Em andamento,Aplicações,0,0.789,7,0,-30.206125,-50.625559,0,0,0,0,Financeiro
1580,2025-01-19T15:40:00,9368,Financeiro,Belo Horizonte,MG,Notebook,Android,Chrome,WiFi,3,24,56,O módulo financeiro fica lento ao imprimir.,O módulo financeiro fica lento ao imprimir.,images/finance_report.png,738,414,Crítica,Em andamento,Infra,0,0.008,4,1,-26.681005,-48.644835,0,0,0,0,Financeiro
2149,2025-01-26T08:53:00,1983,Operações,Curitiba,SP,Notebook,Android,Safari,WiFi,11,24,39,Erro de memória no Excel durante a gerar relatório.,Erro de memória no Excel durante a gerar relatório.,images/office.png,500,333,Média,Em andamento,N2,1,-0.322,4,2,-26.047257,-45.766402,0,0,0,0,Software
1951,2025-01-24T00:47:00,4388,Financeiro,São Paulo,SP,Notebook,Linux,Safari,Cabo,20,4,5,O sistema Sistema de RH exibe reinicia sozinho ao imprimir.,O sistema Sistema de RH exibe reinicia sozinho ao imprimir.,images/default_software.png,612,344,Média,Em andamento,N1,1,-0.511,6,2,-26.545588,-45.079654,0,0,0,0,Software
4714,2025-02-25T15:38:00,3877,RH,Curitiba,RJ,Mobile,Linux,Chrome,4G,17,12,27,O acesso à banco de dados falha com apresenta erro.,O acesso à banco de dados falha com apresenta erro.,images/server.png,500,333,Alta,Em andamento,Infra,0,0.877,5,1,-29.925999,-48.521247,0,0,0,0,Rede
1335,2025-01-16T18:15:00,5833,Financeiro,Belo Horizonte,RJ,Desktop,Android,Edge,5G,28,12,57,"Rede instável, superaquece ao acessar internet.","Rede instável, superaquece ao acessar internet.",images/network.png,500,342,Alta,Aberto,N2,1,0.979,3,1,-33.600296,-50.076043,0,0,0,0,Rede
2859,2025-02-03T18:03:00,3011,Operações,Curitiba,RJ,Mobile,Android,Firefox,4G,2,48,52,O sistema CRM exibe fica lento ao gerar relatório.,O sistema CRM exibe fica lento ao gerar relatório.,images/browser.png,500,333,Baixa,Em andamento,N2,1,-0.533,5,3,-30.368275,-43.797102,0,0,0,0,Software
3973,2025-02-16T21:41:00,4120,TI,Campinas,RS,Notebook,Linux,Safari,5G,4,4,25,O acesso à internet falha com fica lento.,O acesso à internet falha com fica lento.,images/default_network.png,500,333,Baixa,Em andamento,Aplicações,1,0.318,6,2,-33.528544,-51.46307,0,0,0,0,Rede
2676,2025-02-01T14:12:00,9218,Operações,Curitiba,RJ,Desktop,Linux,Chrome,4G,33,4,53,O acesso à intranet falha com não liga.,O acesso à intranet falha com não liga.,images/default_network.png,500,333,Crítica,Aberto,N1,1,0.893,5,0,-33.067065,-50.08726,0,0,0,0,Rede
1765,2025-01-21T20:05:00,6087,Financeiro,São Paulo,BA,Mobile,Android,Chrome,WiFi,20,48,2,Problema de conectividade: desliga durante exportar dados.,Problema de conectividade: desliga durante exportar dados.,images/default_network.png,500,333,Crítica,Fechado,Aplicações,1,0.189,4,2,-31.035338,-48.791106,0,0,0,0,Rede
2601,2025-01-31T16:57:00,8355,TI,Campinas,MG,Notebook,Windows,Safari,4G,9,48,21,Erro no sistema de RH: emite beep ao enviar email.,Erro no sistema de RH: emite beep ao enviar email.,images/email.png,500,333,Alta,Fechado,Infra,1,-0.203,6,0,-27.938828,-45.179707,0,0,0,0,RH
2752,2025-02-02T11:44:00,1401,Operações,Santos,RJ,Desktop,Windows,Firefox,5G,29,24,4,O mouse apresenta superaquece e tela piscando.,O mouse apresenta superaquece e tela piscando.,images/mouse.png,500,335,Baixa,Aberto,Infra,1,0.953,7,3,-27.869967,-50.17113,0,0,0,0,Hardware
4830,2025-02-27T00:30:00,1792,Financeiro,Santos,PR,Desktop,iOS,Safari,4G,35,24,28,Falha de rede: perda de dados ao tentar importar dados.,Falha de rede: perda de dados ao tentar importar dados.,images/network.png,500,342,Baixa,Aberto,Infra,0,0.433,4,1,-23.368382,-47.974316,0,0,0,0,Rede
2944,2025-02-04T18:08:00,7551,RH,Campinas,PR,Desktop,Android,Chrome,WiFi,14,48,30,O usuário não consegue abrir documento devido a falha.,O usuário não consegue abrir documento devido a falha.,images/default_access.png,191,165,Média,Fechado,Infra,0,-0.362,5,2,-23.970704,-47.419092,0,0,0,0,Acesso
454,2025-01-06T08:38:00,7444,Financeiro,Curitiba,PR,Mobile,Windows,Edge,WiFi,1,8,7,O usuário relata ruído ao tentar acessar portal do funcionár...,O usuário relata ruído ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Baixa,Aberto,Infra,1,-0.547,6,0,-31.716359,-44.167463,0,0,0,0,Acesso
